Time,Year,quarter,Country,real_con_raw,real_inv_raw,real_exp_raw,real_imp_raw,real_gdp_raw,real_gdp_2016,tot_emp_raw,pop_quarterly,lab_prod,ConGDP,InvGDP,ExpGDP,ImpGDP,LPG,EmpSha,gdp,ID
2005.75,2005,Q4,Ireland,80629850320,51603398752,157136579676,139645225948,181903663756,0.6801778813029612,2075200,3131363.86039421,1.3483532425575064,0.4432557797634819,0.28368531829693777,0.8638450508989098,0.7676878137832113,0.012596001920873682,0.6627144249339172,-31.98221186970388,10
2005.75,2005,Q4,Italy,975008400000,355432400000,407907200000,415660400000,1643196000000,1.0483029470194873,22496455,44736081.1986206,1.074143521462812,0.5933609867599483,0.21630554115272918,0.24824013690393598,0.25295850282011395,-0.0021491383533979824,0.502870488367534,4.830294701948734,11
2005.75,2005,Q4,Japan,281915960139473,125955327343834,66438832972878.8,72468189900342.4,493703145287334,0.9472483264520403,63583333.3333333,98836431.1772883,1.1470819599568685,0.5710232207967778,0.2551236072651073,0.13457243205167665,0.14678494676829756,0.004781719995372937,0.6433187902068257,-5.275167354795974,12
2005.75,2005,Q4,Korea,557257600000000,341589200000000,428641600000000,425227600000000,10536748e8,0.7019679422753632,22933400,37692107.0898575,1.4926555381731859,0.5288705775254376,0.3241884497949462,0.4068063504982752,0.40356626162075815,0.003948028369332954,0.6084403810412369,-29.80320577246368,13
2005.75,2005,Q4,Luxembourg,12065288000,6513508000,57759108000,47581844000,36067284000,0.7683726036026218,199224.036866959,348453.640775639,1.3242045951946984,0.3345216678915995,0.18059324899540535,1.6014266003506115,1.3192522065149126,-0.003534926616660933,0.5717375672227073,-23.16273963973782,14
2005.75,2005,Q4,Netherlands,309808000000,123080000000,404260000000,355920000000,628104000000,0.8979045691200562,7857748.18805107,12271375.8139193,1.1540418643814534,0.49324315718416056,0.19595481003145976,0.6436195279762587,0.5666577509457033,0.0025979378690472606,0.6403314760467285,-10.209543087994376,15
2005.75,2005,Q4,New Zealand,105683242760.987,44652627918.9624,51366582347.0274,53208507774.7326,181794193294.324,0.7791425996438169,2099000,3022768.78091482,1.1412608398099697,0.5813345346508746,0.24562186013647858,0.2825534821338607,0.2926854087610392,0.0014259438193390483,0.6943964795629365,-22.085740035618308,16
2005.75,2005,Q4,Norway,1051453864301.61,633353200176.573,1054888528115.71,746541973896.7,2715231591272.74,0.8706361955946673,2296646.51047998,3354965.57108883,1.2076281151800075,0.38724279272573964,0.23325936624054025,0.3885077543684738,0.2749459664126717,-0.0026040814903785857,0.6845514392967734,-12.936380440533268,17
2005.75,2005,Q4,Portugal,114308948000,39313984000,48676512000,64758160000,173951364000,1.002472176702319,5052689.75857909,8043192.527354471,1.1647833922996913,0.6571316566393811,0.2260056092460419,0.27982828579602287,0.3722773912827726,-5.1170742743899486e-5,0.6281945560043677,0.2472176702319029,18
2005.75,2005,Q4,Slovak Republic,32942895760,14607587120,39790096344,46258941720,54895786160,0.6996937699823705,2244160.53377979,4191406.51798857,1.491189384782006,0.6000988065638443,0.26609669232943545,0.7248297023751012,0.8426683531805713,0.004660910394465546,0.5354194407410401,-30.030623001762947,19
2005.75,2005,Q4,Spain,610752000000,298748000000,252876000000,303952000000,1040880000000,0.9468467550613474,19519611.0985888,33975630.9693028,0.9489669553116951,0.5867650449619553,0.2870148336023365,0.24294443163477059,0.2920144493121205,0.001495461348684686,0.5745179866188472,-5.315324493865258,20
2005.75,2005,Q4,Sweden,1600248000000,795464000000,1531028000000,1282376000000,3670904000000,0.8240200840787345,4373800,6643374.43065694,1.2776039707541138,0.43592749905745287,0.21669430745124363,0.41707110837003636,0.3493352046253457,-1.971581705660936e-4,0.6583702372421436,-17.59799159212655,21
2005.75,2005,Q4,Switzerland,304056919425.024,132120819117.965,316346296207.965,275633076700.556,554376749620.968,0.8271688638496028,3964526.88747844,5661282.02940283,1.1460154599379024,0.548466218384718,0.23832316057319702,0.5706341336000358,0.49719451057247377,0.003992196517991887,0.7002878264831175,-17.283113615039724,22
2005.75,2005,Q4,United Kingdom,1161236000000,291936000000,459552000000,483980000000,1743812000000,0.8894839824614023,28880000,44930638.2642197,1.2372125116417758,0.665918115026161,0.16741254217771182,0.26353299552933457,0.2775413863421057,0.016531459815512833,0.6427685231215255,-11.051601753859774,23
2005.75,2005,Q4,United States,10175424000000,3290410000000,1574891000000,2494683000000,15066597000000,0.8573753494721711,142599666.666667,216674149.48691,1.2414941229720038,0.6753631228073599,0.21839105406482964,0.10452864704617772,0.16557707092052704,0.004099751693813051,0.6581295784676978,-14.262465052782892,24
2006,2006,Q1,Australia,719723092537.066,324345144612.298,205069657605.917,226809819723.702,1262154867291.44,0.7548152746864408,9996194.31954127,15006073.646913,1.1990768339605207,0.5702335832064555,0.25697729574844996,0.1624758283791216,0.17970046751111574,-0.0016442094830748076,0.6661432267192461,-24.51847253135592,1
2006,2006,Q1,Austria,150774088000,64790240000,139219564000,130902136000,283224220000,0.8934895219677035,3788003.87624054,6281555.660486512,1.272508423264991,0.5323488506738583,0.22875953193551032,0.4915524668052753,0.46218552918955874,0.005148605585869512,0.6030359485737894,-10.651047803229652,2
2006,2006,Q1,Belgium,193060000000,84356000000,254092000000,244548000000,375948000000,0.8883795228553064,4350500,7848787.687976303,1.1573878195378382,0.5135284667028419,0.22438209539617182,0.6758700671369444,0.6504835775160395,0.003792605886000619,0.5542894231506107,-11.16204771446936,3
2006,2006,Q1,Canada,812437894735.144,354090000000,531898000000,467729000000,1537581000000,0.8586789438721616,16263600,24636864.11319535,1.1567672039452714,0.528387053908148,0.23029030665701514,0.3459316940050638,0.3041979577010902,0.00573027211327666,0.6601327151570934,-14.13210561278384,4
2006,2006,Q1,Finland,92484000000,42220000000,71452000000,66420000000,185044000000,0.9740695899352529,2432690.34519907,3952265.8210865725,1.2738776668125704,0.4997946434361557,0.22816195067119172,0.38613518946845077,0.3589416571193878,0.01837761599487898,0.615517896650551,-2.5930410064747056,5
2006,2006,Q1,France,1084428000000,458000000000,550608000000,544140000000,2013872000000,0.9179817340108779,25557361.5619398,46430522.84351525,1.1674882373978015,0.538479108900665,0.2274225968681227,0.27340764457721245,0.2701959210913107,0.007348588305052006,0.5504431136404764,-8.20182659891221,6
2006,2006,Q1,Germany,1420420000000,474672000000,946604000000,837584000000,2466220084080.77,0.8632320404569457,36146666.6666667,63952561.193403676,1.1372526624760977,0.5759502200021336,0.19246944060830795,0.38382786926042983,0.33962256872633945,0.001379302813013116,0.5652106184981848,-13.676795954305431,7
2006,2006,Q1,Hungary,12522944000000,5512044000000,15881632000000,16285128000000,23101556000000,0.9278601571954324,3927023.11200547,7923594.700196056,1.348559993025707,0.542082273592307,0.23860055140874495,0.6874702292780625,0.7049364120754463,0.002163218703702276,0.4956113052966102,-7.213984280456764,8
2006,2006,Q1,Iceland,653318986888,379788000000,314697009936,507509123528,1094585106772,0.822189857289171,167502.065843936,215308.16261798024,1.3863855147179827,0.5968644949086496,0.3469698223101341,0.2875034640879239,0.4636543292870814,-0.01635619582540892,0.7779643084927241,-17.781014271082896,9
2006,2006,Q1,Ireland,81447530992,51493291616,158328198956,143308185284,183840672984,0.6874207856269366,2095900,3151687.9342984627,1.349252525914152,0.4430332508578694,0.2800973842196583,0.8612250835797343,0.7795238287474741,6.667270662515652e-4,0.6650087330002513,-31.257921437306337,10
2006,2006,Q1,Italy,978336800000,359696000000,420685200000,431474800000,1649060800000,1.0520444891871166,22674150,44743257.0175801,1.0695292942634609,0.5932690898965035,0.2181217332920654,0.2551059366640696,0.26164881246343374,-0.004304980024685703,0.5067612755837396,5.204448918711657,11
2006,2006,Q1,Japan,282680320562113,126057765727620,67918243194999.8,73760175040910.6,494137546208046,0.9480817939903404,63753333.3333333,98770722.5734188,1.1450298410650985,0.5720680865709737,0.25510663315300086,0.137448052098442,0.1492705332896429,-0.00179059279669582,0.645467924829079,-5.191820600965958,12
2006,2006,Q1,Korea,562672800000000,342433600000000,442104400000000,450928800000000,10727832e8,0.714698135906429,23083533.3333333,37779810.37503912,1.5098406960455102,0.5244981465034128,0.31920112097206593,0.4121097347534898,0.42033544149460955,0.011447371917612591,0.61100183151222065,-28.530186409357093,13
2006,2006,Q1,Luxembourg,12198476000,6103808000,61153760000,49399268000,37047296000,0.7892506484257865,200647.325540338,349971.384043519,1.350537124703471,0.32926764749578485,0.16475717957931396,1.6506942908869786,1.3334108918502445,0.01969040980246389,0.5733249479488514,-21.074935157421347,14
2006,2006,Q1,Netherlands,304600000000,125424000000,416328000000,368936000000,632096000000,0.9036113231606726,7880961.73959493,12278146.278077476,1.157955672756132,0.4818888270136182,0.1984255556118058,0.6586467878296968,0.5836708348099023,0.0033856542235560626,0.6418690216833725,-9.63886768393274,15
2006,2006,Q1,New Zealand,106454355826.342,43636472638.4675,51255787539.6659,52825716143.5577,183525146207.978,0.7865612037728384,2120000,3033237.7842956423,1.1407147695130526,0.5800532408006023,0.23776835785226352,0.27928482062932564,0.2878391176089488,-4.7859434177066287e-4,0.6989231147574841,-21.343879622716155,16
2006,2006,Q1,Norway,1076040394968.74,616619233054.224,1055007432462.03,751774403538.065,2732534721565.02,0.876184426389407,2324325.81995776,3364413.3223216077,1.200851142609646,0.39378837036422115,0.22565833406905958,0.38609113514129095,0.2751197990660836,-0.00562760956648275,0.6908562050140329,-12.381557361059304,17
2006,2006,Q1,Portugal,115200124000,39593876000,51393032000,67736912000,175346268000,1.010510932001592,5069603.07820307,8043944.221894486,1.170206573091892,0.6569864606414093,0.22580392757489426,0.2930945299617098,0.386303699374999,0.004645151049128558,0.6302384673931879,1.0510932001591922,18
2006,2006,Q1,Slovak Republic,33584734160,15104403564,41483035520,46816464080,56195367720,0.7162580490413439,2275200.73217922,4196024.60479649,1.5056655494288487,0.5976423951408214,0.26878378373213,0.7381931501310586,0.8331018370280717,0.00966097963251044,0.5422276908430018,-28.374195095865606,19
2006,2006,Q1,Spain,616044000000,305636000000,259536000000,316048000000,1052152000000,0.9571004410031001,19689742.915866,34079910.394329205,0.9509551308398759,0.5855085576988877,0.2904865456702073,0.24667158357347607,0.30038245424615456,0.002092902933648426,0.5777521914829422,-4.28995589968999,20
2006,2006,Q1,Sweden,1602936000000,828488000000,1587316000000,1286944000000,3742672000000,0.8401300867903724,4382100,6660303.088974699,1.300114584363772,0.42828652898250236,0.22136270557505439,0.42411304009541845,0.34385700911006895,0.01746597650856736,0.6579430307389493,-15.986991320962762,21
2006,2006,Q1,Switzerland,304557254683.54,133198674756.584,320206745335.788,274154653502.656,560556658905.808,0.8363897205058923,4030665.61060092,5673150.076424465,1.1397761947714669,0.5433121698670529,0.23761857546493934,0.5712299376851989,0.4890757234742314,-0.005459185791633384,0.7104810477958077,-16.36102794941077,22
2006,2006,Q1,United Kingdom,1161504000000,293108000000,509856000000,533160000000,1748456000000,0.8918527949334754,29048000,45018447.1063266,1.2333328583081453,0.6643026761897354,0.1676381904949281,0.29160356337248405,0.30493189419693717,-0.0031407288204070532,0.6452466014963404,-10.814720506652463,23
2006,2006,Q1,United States,10288892000000,3355542000000,1634742000000,2547713000000,15267026000000,0.8687809033553312,143449333.333333,217218518.31170723,1.2505582261791581,0.6739290284826921,0.21979015428414153,0.10707665002994034,0.16687683639236614,0.007274440427385769,0.6603918231662187,-13.12190966446688,24
2006.25,2006,Q2,Australia,731230512134.889,328403332822.76,208362503549.698,235850865749.97,1264711319908.71,0.7563441278680385,10074853.7630261,15065596.894132901,1.1921247670332833,0.5781797795465855,0.25966663510726307,0.16475103865183885,0.18648592926881868,-0.005814722198547859,0.6687324660166382,-24.36558721319615,1
2006.25,2006,Q2,Austria,152165388000,65762756000,142534900000,133326720000,285311128000,0.9000731059257089,3815267.56552389,6292127.074678915,1.2727244912223676,0.53333141636172,0.23049488627026143,0.49957707923681127,0.4673029087039325,1.6978246404547226e-4,0.6063557713062528,-9.992689407429111,2
2006.25,2006,Q2,Belgium,193292000000,84016000000,256904000000,246756000000,377196000000,0.8913285946538622,4370700,7859286.610487665,1.155863054294262,0.5124444585838662,0.22273831111676687,0.6810888768703803,0.6541850921006586,-0.0013182880262980442,0.5561191767924086,-10.867140534613783,3
2006.25,2006,Q2,Canada,819607830892.078,357233000000,530089000000,480263000000,1538323000000,0.8590933218960531,16392300,24712150.5681715,1.1482389841731635,0.5327930680956328,0.23222236162366422,0.3445888802286646,0.3121990635256705,-0.007399770751793383,0.6633295614956629,-14.090667810394686,4
2006.25,2006,Q2,Finland,93824000000,41300000000,74164000000,66888000000,185972000000,0.9789545717744907,2429130.68473592,3956016.354754485,1.2821423017816198,0.5045060546748973,0.22207644161486675,0.3987912158819607,0.3596670466521842,0.0064668225387031035,0.6140345405338129,-2.1045428225509255,5
2006.25,2006,Q2,France,1091548000000,467488000000,557368000000,550272000000,2033392000000,0.9268795206864424,25616654.6407635,46496391.8915168,1.176075937284424,0.5368113969170726,0.22990549780858782,0.27410750116062227,0.27061776578249547,0.007328784436329535,0.5509385481034975,-7.3120479313557585,6
2006.25,2006,Q2,Germany,1425628000000,502752000000,975164000000,850968000000,2505952053214.41,0.8771391159073463,36316666.6666667,63697742.081509456,1.1501650423864571,0.5688967584879896,0.2006231521289942,0.3891391292778915,0.3395787237463122,0.011290038578404922,0.5701405651113167,-12.286088409265371,7
2006.25,2006,Q2,Hungary,12538352000000,5367604000000,16431600000000,16342044000000,23401640000000,0.939912851282871,3936823.36747586,7924385.69506043,1.3626767949704455,0.5357894574910135,0.22936871091085925,0.7021559172775925,0.6983290060012888,0.010413645595667594,0.49679855561924896,-6.008714871712895,8
2006.25,2006,Q2,Iceland,643456931812,366720000000,317551854992,479881329128,1116889628040,0.8389437406051261,169254.503798169,216966.3315075935,1.3999891472868615,0.5761150570815001,0.32834041143666737,0.284318026615811,0.4296586852275914,0.009764473414627765,0.78009570711779,-16.10562593948739,9
2006.25,2006,Q2,Ireland,83582032340,50511334456,157767958796,147017061688,184601747100,0.6902666094495387,2116000,3172012.008202715,1.341968555867274,0.4527694545313434,0.2736232741537255,0.8546395755969527,0.796401247537272,-0.0054131471267954475,0.6670844859754932,-30.973339055046132,10
2006.25,2006,Q2,Italy,977946400000,360128000000,427949600000,434924400000,1658776000000,1.058242455096773,22780109,44750432.8365396,1.070826171268259,0.5895590483585487,0.21710466030374204,0.2579911935065374,0.26219598065079314,0.0012118334401857787,0.5090477914081671,5.824245509677306,11
2006.25,2006,Q2,Japan,283031729203505,126498397160468,69115617193018.5,74718890744655.8,495920224091100,0.9515021461947875,63730000,98705013.9695493,1.1495814537535094,0.5707202801060043,0.25507811743775627,0.13936841821623722,0.15066715797202498,0.003967224138097919,0.6456612226371888,-4.849785380521254,12
2006.25,2006,Q2,Korea,567948800000000,343011200000000,459150400000000,455282000000000,10787264e8,0.7186575509693411,23145300,37867513.66022075,1.5141536310946038,0.5264993978083785,0.31797794139459273,0.4256412005861727,0.4220551198153675,0.0028524775557815453,0.6112178424936778,-28.134244903065884,13
2006.25,2006,Q2,Luxembourg,12203280000,6216852000,62793388000,49895412000,37010072000,0.7884576332989335,201658.33220739,351489.127311399,1.3424160806631327,0.32972862090081856,0.1679773008817708,1.6966567371173988,1.348157658272051,-0.00603134777278212,0.5737256618715617,-21.154236670106652,14
2006.25,2006,Q2,Netherlands,307464000000,130480000000,424532000000,376212000000,641452000000,0.9169861705564657,7900982.70506186,12284916.74223565,1.1721175378228392,0.47932503133515836,0.20341350560914925,0.6618297238140968,0.5865006267031672,0.01215587509267838,0.6431449940477182,-8.301382944353431,15
2006.25,2006,Q2,New Zealand,106470133941.211,41523346276.3398,51920009591.6049,51715663568.1957,183091999774.576,0.7847048032353311,2140000,3043706.7876764648,1.1273867898546646,0.5815116666610103,0.2267895174418522,0.28357333829729936,0.28245725445059505,-0.01175267748841474,0.7030900639524659,-21.52951967646689,16
2006.25,2006,Q2,Norway,1097731491062.16,657522778359.818,1047369609447.56,774135023263.54,2735893529909.19,0.877261424803796,2339585.8164956,3373861.073554385,1.1944850146027552,0.4012332640366294,0.24033200531076315,0.382825427231565,0.2829550985082505,-0.005315448503342377,0.6934446219004599,-12.273857519620401,17
2006.25,2006,Q2,Portugal,115309180000,40161252000,53476256000,68350344000,176975364000,1.0198993229611308,5091721.23705915,8044695.9164345,1.1759481130553417,0.6515549814040784,0.22693131457551347,0.3021677977732539,0.386213891330095,0.004894435528171967,0.6329289869934398,1.9899322961130839,18
2006.25,2006,Q2,Slovak Republic,33933342844,15160660796,43630206320,48059197320,57483391240,0.7326750109900817,2300857.16961402,4200642.691604409,1.5230018703130181,0.5903156044208362,0.2637398467446438,0.7590054340711858,0.8360536197202968,0.011448275975523597,0.5477393195599842,-26.73249890099183,19
2006.25,2006,Q2,Spain,622084000000,312772000000,263676000000,322572000000,1063140000000,0.967095783544617,19861477.4795863,34184189.81935561,0.9525778811421577,0.5851383637150328,0.2941964369697312,0.24801625373892433,0.3034144139059766,0.0017049882352197438,0.5810135499639787,-3.2904216455382995,20
2006.25,2006,Q2,Sweden,1623032000000,869836000000,1584732000000,1318940000000,3785520000000,0.8497483204904652,4404500,6677231.74729246,1.3083112525634983,0.42874743760434497,0.2297797924723684,0.4186299372345147,0.34841712631289756,0.006284783000798156,0.6596296439442848,-15.025167950953477,21
2006.25,2006,Q2,Switzerland,305736861337.134,135126708420.66,323232753589.933,278718776567.464,565350296404.048,0.8435421627499746,4061787.49404109,5685018.123446099,1.1407152885111866,0.5407919006707801,0.23901412855028703,0.5717388947098438,0.4930019110987917,8.235889497382848e-4,0.7144722155395606,-15.645783725002538,22
2006.25,2006,Q2,United Kingdom,1169316000000,294472000000,522520000000,546896000000,1752352000000,0.8938400674121999,29106000,45106255.9484335,1.233617875509456,0.6672837420792169,0.16804386333339422,0.29818210039991966,0.3120925476160041,2.3106841873399042e-4,0.6452763455533671,-10.61599325878001,23
2006.25,2006,Q2,United States,10341016000000,3345675000000,1666697000000,2575483000000,15302705000000,0.8708112420637879,144067666.666667,217762887.13650447,1.2481008823033717,0.6757639253975033,0.21863291489968603,0.10891518852385902,0.1683024667861009,-0.0019669307107121415,0.661580439904612,-12.91887579362121,24
2006.5,2006,Q3,Australia,739528067458.604,331546919352.221,210623946420.889,232574325532.22,1282631160834.46,0.7670608552691174,10188233.0111159,15125120.1413528,1.1955616444861419,0.5765711063634837,0.25848968080310925,0.16421240404284293,0.1813259591954017,0.002878836860592936,0.6735968320185955,-23.29391447308826,1
2006.5,2006,Q3,Austria,153256412000,67192904000,143915356000,135698192000,288691300000,0.9107365593000305,3847960.13555211,6302698.488871317,1.2768615907243457,0.5308660565801602,0.2327500135958375,0.49850950132546423,0.47004600415738196,0.0032453135528835585,0.6105258156242851,-8.92634406999695,2
2006.5,2006,Q3,Belgium,193496000000,85452000000,259512000000,247004000000,380392000000,0.8988808650610609,4387900,7869785.5329990275,1.1610875144841601,0.5086752613093861,0.22464194830595807,0.6822225493701235,0.6493406801404866,0.004509780324998969,0.5575628435617423,-10.111913493893908,3
2006.5,2006,Q3,Canada,828188612993.044,357160000000,529746000000,479334000000,1542598000000,0.8614807424514928,16434666.6666667,24787437.02314765,1.1484616876054337,0.5368790916318081,0.23153148130621198,0.3434115693135866,0.31073163585068825,1.9393335466368717e-4,0.6630240412237558,-13.851925754850726,4
2006.5,2006,Q3,Finland,94324000000,42308000000,76124000000,69600000000,187388000000,0.986408380270569,2450080.61863379,3959766.8884223974,1.280857892422529,0.5033620082395884,0.2257775311119175,0.40623732576258886,0.37142186265929517,-0.0010022702842676515,0.6187436502379365,-1.3591619729431015,5
2006.5,2006,Q3,France,1091100000000,469696000000,548668000000,546404000000,2033900000000,0.92711108193804,25778177.165835,46562260.93951835,1.168998783335608,0.5364570529524558,0.23093367422193814,0.26976154186538176,0.2686484094596588,-0.006035778196744648,0.553628123843027,-7.288891806195997,6
2006.5,2006,Q3,Germany,1426352000000,506312000000,1004160000000,866644000000,2530978033772.61,0.885898767327403,36450000,63442922.96961523,1.157402002840578,0.5635576369953385,0.20004598745778307,0.3967478131381588,0.34241466675560317,0.0062723934249308945,0.5745321667707055,-11.410123267259697,7
2006.5,2006,Q3,Hungary,12582240000000,5399296000000,16971792000000,16990212000000,23545904000000,0.9457071284180407,3917827.62237777,7925176.6899248045,1.3777250068180948,0.5343706489247556,0.22930935248865364,0.7207959397099385,0.7215782413790526,0.010982596124331183,0.49435208521703544,-5.429287158195928,8
2006.5,2006,Q3,Iceland,634398459344,367780000000,297147947176,457220064464,1114655136392,0.8372653180157662,170586.880894688,218624.50039720675,1.3862754693191877,0.5691432611143469,0.32994958529546464,0.26658285372265983,0.41018970759329604,-0.00984385232137922,0.7802733938088281,-16.27346819842338,9
2006.5,2006,Q3,Ireland,84150271556,52062764192,165496114964,145637359776,188507310192,0.7048703704423624,2136800,3192336.0821069675,1.3570208416850955,0.44640322685783684,0.27618432483585176,0.8779294277523644,0.7725820268066222,0.01115413190697619,0.6693530834603401,-29.512962955763754,10
2006.5,2006,Q3,Italy,982896400000,361016000000,427073600000,439652800000,1664664000000,1.0619987980723224,22736235,44757608.6554991,1.0767008842150978,0.5904473215015162,0.2168701912217721,0.2565524334039782,0.26410903341455094,0.0054711558451202335,0.5079859197796202,6.199879807232245,11
2006.5,2006,Q3,Japan,281135423513525,125297484405595,70391317276060.6,74637568158362.1,495126434388239,0.9499791338851286,63970000,98639305.3656798,1.1434353391342678,0.5678053199904104,0.25306159336939504,0.14216836829371401,0.15074446237269007,-0.005360736438529009,0.648524437219501,-5.002086611487144,12
2006.5,2006,Q3,Korea,573426400000000,353562400000000,475648800000000,486836000000000,1096452e9,0.7304665103917324,23195366.6666667,37955216.94540238,1.5357121884431826,0.5229835870608107,0.3224604451448855,0.43380722548729905,0.4440103169130979,0.01413761634295958,0.6111245971807421,-26.953348960826762,13
2006.5,2006,Q3,Luxembourg,12085596000,5895076000,64152260000,50302216000,37412004000,0.7970203389717868,202195.685492992,353006.870579279,1.3533884780517436,0.32304059413657715,0.15757177829875138,1.7147506987329522,1.3445474880201553,0.008140395745321445,0.5727811619110752,-20.29796610282132,14
2006.5,2006,Q3,Netherlands,308048000000,133768000000,427932000000,377380000000,645288000000,0.9224699151706451,7952703.70291763,12291687.206393825,1.171458474648047,0.47738064244182443,0.2072996863416025,0.6631643545207722,0.5848241405387982,-5.624423433755243e-4,0.6469985421351134,-7.753008482935487,15
2006.5,2006,Q3,New Zealand,107392913873.641,43695685159.337,53183829174.3024,52201825149.7714,186215664500.391,0.7980923609498227,2133000,3054175.7910572877,1.1503836550812054,0.5767125669141304,0.2346509638518904,0.2856034121350233,0.28032993513100396,0.02019312061046691,0.6983880909034391,-20.19076390501773,16
2006.5,2006,Q3,Norway,1109837240392.51,654858059331.215,1026620921372.92,784137188521.305,2763715261565.04,0.8861824342239726,2363740.15718943,3383308.8247871627,1.1943017165379783,0.4015743791797242,0.23694845429206088,0.37146407072035487,0.2837257511387996,-1.534654079806616e-4,0.6986474719280551,-11.381756577602742,17
2006.5,2006,Q3,Portugal,115878980000,38293160000,54183116000,68860532000,176672416000,1.0181534502412848,5094081.38363853,8045447.610974516,1.1733912169704217,0.655897409587697,0.2167466821758978,0.3066869023854861,0.3897639119849926,-0.002176694581143862,0.6331632035848286,1.8153450241284785,18
2006.5,2006,Q3,Slovak Republic,34465730472,15512822600,47760411280,52078835200,58578382240,0.7466316082898036,2308561.26164501,4205260.77841233,1.5468339121124854,0.5883694488316753,0.26482162884667604,0.8153248596781324,0.889045296379629,0.015526902597881425,0.548969822156093,-25.336839171019644,19
2006.5,2006,Q3,Spain,625612000000,316132000000,261136000000,320440000000,1073636000000,0.9766435734350212,20002689.2491136,34288469.244382,0.9551910927246341,0.582704007689757,0.2944498880439926,0.24322582327716283,0.2984624211557735,0.002739548920908891,0.5833648946691006,-2.3356426564978827,20
2006.5,2006,Q3,Sweden,1626216000000,877268000000,1621404000000,1345348000000,3835404000000,0.8609459486153587,4453100,6694160.4056102205,1.3110848981766587,0.4240012264679288,0.2287289683172881,0.4227465998366795,0.350770870552359,0.0021177756171173326,0.6652215857074414,-13.905405138464133,21
2006.5,2006,Q3,Switzerland,307070443172.214,135515950470.402,333127682977.619,275315361223.74,570017062037.348,0.8505053033026555,4084170.05052406,5696886.170467735,1.1438283995910832,0.5387039505005106,0.2377401651558333,0.5844170379513871,0.48299494797526094,0.0027253696421141085,0.7169127007831253,-14.94946966973445,22
2006.5,2006,Q3,United Kingdom,1176528000000,303912000000,460640000000,486208000000,1753476000000,0.8944133975626327,29183000,45194064.7905404,1.231152130959191,0.6709689781896074,0.17331973748143686,0.26270105778465175,0.27728238082528645,-0.002000791446146465,0.645726383215442,-10.558660243736728,23
2006.5,2006,Q3,United States,10403798000000,3320642000000,1667245000000,2599709000000,15326368000000,0.872157801800838,144547333.333333,218307255.96130174,1.2458827462727657,0.678816925184101,0.21666202977770077,0.10878278532787415,0.16962329235471835,-0.001778790036996495,0.6621279384270955,-12.7842198199162,24
2006.75,2006,Q4,Australia,749722327869.442,336432603212.721,213027892423.495,246196988994.108,1298190651965.39,0.7763660062266838,10237630.3050835,15184643.3885727,1.204226253437462,0.5775132695143069,0.25915500369948,0.1640959993826657,0.18964625004915817,0.007221177013524709,0.6742094656492159,-22.363399377331618,1
2006.75,2006,Q4,Austria,153853184000,67737808000,147263844000,137682568000,292062716000,0.9213723900569984,3852768.42268346,6313269.90306372,1.2901609861441914,0.5267813232278509,0.23192898062346307,0.5042199361044085,0.4714143930648101,0.010361821148644833,0.6102651212193191,-7.862760994300155,2
2006.75,2006,Q4,Belgium,194412000000,85576000000,262388000000,249144000000,384520000000,0.9086354871639759,4403400,7880284.45551039,1.1695562046488888,0.5055965879538126,0.222552793092687,0.6823780297513783,0.6479350879017997,0.007267286172399964,0.5587869352762851,-9.136451283602408,3
2006.75,2006,Q4,Canada,836492747678.65,359138000000,533668000000,479576000000,1548417000000,0.8647304267116339,16515433.3333333,24862723.4781238,1.1471563286969395,0.540224466457453,0.2319388123483532,0.3446539272043642,0.3097201851955901,-0.001137261547797655,0.6642648520732208,-13.526957328836609,4
2006.75,2006,Q4,Finland,95088000000,42104000000,71736000000,69880000000,189316000000,0.9965573511607095,2462098.35143122,3963517.42209031,1.2877200861997133,0.5022713346996556,0.22240064231232437,0.378922013987196,0.36911829956263603,0.005343197800850607,0.6211902432190495,-0.3442648839290463,5
2006.75,2006,Q4,France,1099456000000,477960000000,557680000000,561856000000,2049028000000,0.9340068666116025,25887562.6733201,46628129.9875199,1.1727174749940743,0.5365744147956982,0.23326181975063298,0.27216807188579173,0.27420611138549594,0.0031760421623959344,0.555191955590948,-6.599313338839751,6
2006.75,2006,Q4,Germany,1450072000000,522260000000,1062040000000,896756000000,2564260007917.02,0.8975482006592311,36606666.6666667,63188103.857721,1.1676031575499257,0.5654933569618439,0.2036688941010464,0.414170168672836,0.34971336651950746,0.008775223680646043,0.579328456335594,-10.245179934076887,7
2006.75,2006,Q4,Hungary,12580488000000,5328064000000,18182708000000,17929656000000,23747292000000,0.9537957567916998,3930082.22270874,7925967.68478918,1.3851759803556893,0.5297651622761871,0.22436511918916902,0.7656750083335818,0.7550189722685012,0.0053936001580585265,0.4958488829384213,-4.620424320830018,8
2006.75,2006,Q4,Iceland,643204586428,439628000000,297800956304,518004500452,1131712181412,0.850077596680992,171756.549463207,220282.66928682,1.3979039399284074,0.5683464373649268,0.38846272684941024,0.2631419553445502,0.45771752655847786,0.008353296621412843,0.779709770265997,-14.992240331900797,9
2006.75,2006,Q4,Ireland,85729027552,53931303884,163015717564,150106659480,188868063736,0.706219307435515,2172400,3212660.15601122,1.3373372148301825,0.4539096015292037,0.28555014975631476,0.8631195467321757,0.79476993892318,-0.01461125553985391,0.676199751764971,-29.3780692564485,10
